customer_id,age,job,marital,education,credit_def,Avey_bal,house_loan,personal_loan,communication,day,month,call_duration,campaign,pdays,previous,poutcome,response
38432,41,self-employed,married,tertiary,no,6000,yes,no,cellular,15,may,217,6,178,1,failure,no
38434,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no
38437,30,technician,married,primary,no,95,yes,no,cellular,15,may,220,2,298,1,failure,no
38438,39,technician,single,secondary,no,12,yes,no,cellular,15,may,500,2,352,2,failure,no
38440,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no
38442,58,blue-collar,married,primary,no,5431,yes,yes,cellular,15,may,327,3,374,1,failure,no
38443,41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,no
38447,31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no
38454,28,admin.,single,secondary,no,-215,yes,no,cellular,15,may,188,1,360,3,failure,no
38462,50,admin.,single,primary,no,181,yes,no,cellular,15,may,119,4,372,3,failure,no
38470,33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no
38473,41,services,married,secondary,no,2399,yes,no,cellular,15,may,303,2,351,2,failure,no
38477,39,blue-collar,married,primary,no,315,yes,no,cellular,15,may,259,3,353,3,failure,no
38478,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes
38479,23,blue-collar,single,primary,no,8627,yes,no,cellular,15,may,169,1,346,1,failure,no
38480,21,admin.,single,secondary,no,66,yes,no,cellular,15,may,31,1,330,2,failure,no
38482,28,technician,single,tertiary,no,372,yes,yes,cellular,15,may,201,3,294,2,success,no
38484,44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes
38489,27,blue-collar,single,secondary,no,940,yes,no,cellular,15,may,141,1,343,3,failure,no
38491,41,blue-collar,divorced,secondary,no,2540,yes,no,cellular,15,may,82,2,366,1,failure,no
38492,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes
38498,40,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure,yes
38499,26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no
38505,29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,no
38507,25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no
38508,31,admin.,single,secondary,no,-1,yes,no,cellular,15,may,99,1,352,1,failure,no
38514,30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,no
38516,49,blue-collar,married,secondary,no,1230,yes,yes,cellular,15,may,167,2,373,3,failure,no
38520,31,management,married,tertiary,no,527,yes,yes,cellular,15,may,98,2,359,1,failure,no
38524,29,blue-collar,married,secondary,no,-114,yes,no,cellular,15,may,132,2,359,2,failure,no
38527,56,retired,divorced,tertiary,no,-458,yes,no,cellular,15,may,406,4,296,3,failure,no
38532,34,blue-collar,divorced,primary,no,390,yes,no,cellular,15,may,372,2,371,2,success,no
38534,34,management,single,tertiary,no,2360,yes,no,cellular,15,may,137,2,176,1,failure,no
38537,45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure,no
38538,59,self-employed,married,primary,no,671,yes,no,cellular,15,may,57,2,332,3,failure,no
38539,52,blue-collar,divorced,primary,no,29,yes,no,cellular,15,may,223,2,298,1,failure,no
38541,29,student,single,secondary,no,949,yes,no,cellular,15,may,109,2,352,1,success,no
38556,57,technician,married,secondary,no,225,yes,no,telephone,15,may,22,7,337,12,failure,no
38557,36,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,yes
38558,30,admin.,married,primary,no,624,yes,no,cellular,15,may,212,2,368,1,failure,no
38563,30,technician,single,secondary,no,1395,yes,no,cellular,15,may,199,2,354,1,failure,no
38564,55,services,married,secondary,no,841,yes,no,cellular,15,may,140,9,372,4,failure,no
38565,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no
38569,33,admin.,married,secondary,no,1293,yes,no,cellular,15,may,245,9,373,2,failure,no
38573,44,blue-collar,divorced,primary,no,-97,yes,yes,cellular,15,may,197,3,288,4,failure,no
38576,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no
38580,45,services,married,secondary,no,-1621,yes,yes,cellular,15,may,8,2,346,5,failure,no
38582,44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no
38583,41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no
38587,30,technician,married,secondary,no,-910,yes,no,cellular,15,may,124,2,298,1,failure,no
38588,39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no
38591,54,admin.,divorced,secondary,no,-394,yes,no,cellular,15,may,895,5,365,2,failure,no
38594,56,technician,single,secondary,no,751,yes,no,cellular,15,may,43,8,177,5,failure,no
38597,28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no
38606,60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure,no
38614,30,admin.,divorced,secondary,no,891,no,no,cellular,15,may,340,2,368,1,failure,no
38615,31,blue-collar,married,secondary,no,1803,yes,no,telephone,15,may,350,8,360,1,failure,no
38618,28,blue-collar,single,secondary,no,-208,yes,no,cellular,15,may,136,3,359,2,failure,no
38631,24,admin.,single,secondary,no,290,yes,no,cellular,15,may,80,3,368,4,failure,no
38632,35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,15,may,306,3,347,9,failure,no
38635,45,blue-collar,single,primary,no,116,yes,no,cellular,15,may,16,5,365,1,failure,no
38636,32,admin.,married,secondary,no,337,no,no,cellular,15,may,51,3,368,1,failure,no
38637,29,entrepreneur,married,secondary,no,422,yes,no,cellular,15,may,69,3,361,2,failure,no
38643,33,management,married,secondary,no,1423,yes,no,cellular,15,may,333,2,364,3,failure,no
38644,25,retired,single,secondary,no,366,no,yes,cellular,15,may,102,2,364,2,failure,no
38645,32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,no
38646,41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no
38653,45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no
38654,33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes
38655,39,management,single,tertiary,no,11971,yes,no,telephone,15,may,75,10,179,5,failure,no
38658,35,self-employed,married,secondary,no,-56,yes,no,cellular,15,may,162,2,361,3,failure,no
38662,34,admin.,single,secondary,no,3160,no,no,cellular,15,may,22,8,331,13,failure,no
38664,44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no
38667,34,admin.,married,secondary,no,-297,yes,no,cellular,15,may,92,4,353,3,failure,no
38668,32,blue-collar,married,secondary,no,9714,yes,no,cellular,15,may,1237,2,361,2,failure,no
38669,37,blue-collar,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,yes
38670,46,services,married,secondary,no,-119,yes,no,cellular,15,may,138,2,297,3,failure,no
38672,36,admin.,married,secondary,no,2278,yes,no,cellular,15,may,200,3,298,1,failure,no
38674,41,services,divorced,secondary,no,5745,yes,yes,cellular,15,may,69,3,357,1,failure,no
38675,45,services,single,secondary,no,1378,yes,no,cellular,15,may,25,5,372,2,failure,no
38677,37,blue-collar,divorced,secondary,no,625,yes,no,cellular,15,may,68,4,359,2,failure,no
38680,29,admin.,married,secondary,no,252,yes,no,cellular,15,may,1223,3,371,1,failure,no
38681,38,management,married,secondary,no,341,no,no,cellular,15,may,136,3,346,2,failure,no
38683,40,admin.,divorced,secondary,no,952,yes,no,cellular,15,may,126,2,333,1,failure,no
38684,43,blue-collar,married,primary,no,-67,yes,no,telephone,15,may,137,7,371,1,failure,no
38687,27,admin.,married,secondary,no,1417,yes,no,cellular,15,may,143,2,343,3,failure,no
38689,29,technician,single,secondary,no,-219,yes,no,cellular,15,may,85,3,368,2,failure,no
38691,51,management,single,tertiary,no,297,yes,no,cellular,15,may,415,4,375,1,failure,yes
38696,50,self-employed,married,secondary,no,358,yes,yes,cellular,15,may,315,3,367,3,failure,no
38700,39,technician,single,secondary,no,-529,yes,no,cellular,15,may,22,8,175,5,failure,no
38701,42,blue-collar,married,primary,no,686,yes,no,cellular,15,may,1326,6,175,3,failure,no
38704,28,blue-collar,single,primary,no,1518,yes,no,cellular,15,may,204,3,359,3,failure,no
38707,44,management,single,secondary,no,3684,yes,no,cellular,15,may,31,5,179,3,failure,no
38710,27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no
38711,43,blue-collar,married,primary,no,46,yes,no,cellular,15,may,38,7,332,6,failure,no
38719,33,technician,single,secondary,no,930,yes,no,cellular,15,may,163,5,359,1,failure,no
38721,33,admin.,single,primary,no,-258,yes,no,cellular,15,may,158,2,352,2,failure,no
38722,33,blue-collar,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no
38724,42,technician,married,tertiary,no,-378,yes,yes,cellular,15,may,11,7,330,2,failure,no
38726,35,blue-collar,married,secondary,no,205,yes,yes,cellular,15,may,1313,7,312,1,failure,yes
38729,32,management,single,tertiary,no,6542,yes,no,cellular,15,may,1598,4,175,5,failure,yes
38732,24,blue-collar,single,secondary,no,1690,yes,yes,cellular,15,may,543,3,350,3,failure,no
38740,32,management,married,tertiary,no,91,no,no,cellular,18,may,126,2,356,2,failure,no
38741,54,blue-collar,married,secondary,no,1777,yes,no,cellular,18,may,13,5,178,6,success,no
38745,38,management,divorced,tertiary,no,4335,yes,no,cellular,18,may,157,7,179,1,failure,no
38747,40,blue-collar,single,primary,no,-21,no,no,cellular,18,may,68,2,368,3,failure,no
38748,34,blue-collar,single,tertiary,no,-303,yes,no,cellular,18,may,17,5,355,2,failure,no
38751,57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
38756,25,services,single,secondary,no,-141,yes,no,cellular,18,may,113,2,348,2,failure,no
38760,29,blue-collar,married,secondary,no,-493,yes,no,cellular,18,may,536,2,334,4,failure,yes
38782,49,blue-collar,married,primary,no,490,yes,no,telephone,18,may,19,5,364,2,failure,no
38785,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no
38789,33,blue-collar,married,secondary,no,523,yes,no,cellular,18,may,18,5,360,5,failure,no
38791,28,blue-collar,single,secondary,no,2486,yes,no,telephone,18,may,26,5,354,1,success,no
38792,30,management,married,tertiary,no,1022,yes,no,cellular,18,may,97,2,298,1,failure,no
38798,38,technician,divorced,secondary,no,1559,yes,no,cellular,18,may,22,6,179,10,failure,no
38803,35,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7,7,367,25,failure,no
38804,30,services,single,secondary,no,0,yes,no,cellular,18,may,131,6,363,9,failure,no
38814,31,technician,single,secondary,no,1447,yes,no,cellular,18,may,236,3,178,15,failure,no
38815,40,admin.,single,secondary,no,2040,yes,no,cellular,18,may,906,2,350,2,failure,yes
38820,36,admin.,single,secondary,no,507,yes,no,cellular,18,may,264,1,300,2,success,no
38825,54,blue-collar,divorced,primary,no,215,yes,no,cellular,18,may,34,7,348,5,failure,no
38826,29,blue-collar,married,secondary,no,-95,yes,no,cellular,18,may,164,1,370,1,failure,no
38829,36,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,may,450,2,304,2,success,no
38838,31,admin.,single,secondary,no,-449,yes,no,cellular,18,may,197,1,355,2,failure,no
38839,28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
38840,32,management,married,tertiary,no,477,yes,no,telephone,18,may,87,6,178,5,failure,no
38846,34,blue-collar,married,primary,no,3868,yes,no,cellular,18,may,134,1,350,1,failure,no
38847,32,blue-collar,single,secondary,no,33,yes,no,cellular,18,may,125,1,368,4,failure,no
38848,32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,failure,no
38849,32,services,single,secondary,no,545,yes,no,cellular,18,may,192,1,180,1,failure,no
38851,33,management,single,tertiary,no,2667,yes,no,cellular,18,may,57,1,180,3,failure,no
38852,43,blue-collar,married,primary,no,714,yes,no,cellular,18,may,16,6,362,28,failure,no
38856,32,technician,single,secondary,no,230,yes,no,cellular,18,may,442,1,266,8,failure,yes
38857,32,self-employed,married,secondary,no,-33,yes,no,cellular,18,may,158,1,355,3,failure,no
38861,25,admin.,single,secondary,no,845,yes,no,cellular,18,may,217,1,370,1,failure,no
38862,30,admin.,single,secondary,no,1450,yes,no,cellular,18,may,298,1,355,1,failure,no
38864,27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,no
38866,36,entrepreneur,married,secondary,no,1163,yes,no,cellular,18,may,420,7,363,1,failure,no
38868,41,services,married,primary,no,4903,yes,no,cellular,18,may,155,1,180,2,failure,no
38872,33,entrepreneur,married,tertiary,no,964,yes,no,cellular,18,may,97,1,180,3,failure,no
38874,33,blue-collar,married,secondary,no,4996,yes,no,cellular,18,may,15,9,363,2,failure,no
38875,35,blue-collar,married,primary,no,2490,yes,no,cellular,18,may,170,1,180,3,failure,no
38880,27,blue-collar,single,primary,no,-579,yes,no,cellular,18,may,220,1,367,3,failure,no
38886,31,management,single,tertiary,no,62,yes,no,cellular,18,may,175,1,293,5,failure,no
38887,32,admin.,single,secondary,no,396,yes,no,cellular,18,may,88,1,364,1,failure,no
38898,53,services,single,secondary,no,1162,yes,no,cellular,18,may,185,1,178,1,failure,no
38899,43,entrepreneur,married,secondary,no,-480,yes,yes,cellular,18,may,1126,1,350,6,failure,no
38906,40,entrepreneur,married,secondary,no,285,no,no,cellular,18,may,261,1,178,1,failure,no
38914,42,blue-collar,married,secondary,no,429,yes,no,cellular,18,may,110,1,370,1,failure,no
38917,27,management,single,secondary,no,565,yes,no,cellular,18,may,170,2,346,11,failure,no
38920,37,blue-collar,married,secondary,no,-100,yes,no,cellular,18,may,108,2,349,2,failure,no
38924,29,admin.,single,secondary,no,305,yes,no,cellular,18,may,18,4,304,1,failure,no
38927,31,blue-collar,single,secondary,no,239,yes,no,cellular,18,may,666,1,360,1,success,yes
38930,41,admin.,divorced,secondary,no,1967,yes,no,cellular,18,may,115,1,341,1,failure,no
38938,27,technician,married,secondary,no,876,yes,no,cellular,18,may,268,1,355,1,failure,no
38944,36,management,single,tertiary,no,1496,yes,no,cellular,18,may,40,1,269,4,failure,no
38947,26,blue-collar,single,secondary,no,330,yes,no,cellular,18,may,156,1,348,1,failure,no
38953,30,services,single,secondary,no,438,yes,no,cellular,18,may,98,1,178,1,failure,no
38969,23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,yes
38975,32,services,married,secondary,no,-489,yes,yes,cellular,18,may,93,1,180,3,failure,no
38977,35,technician,married,secondary,no,1092,no,no,cellular,18,may,132,1,360,1,failure,no
38980,33,services,single,secondary,no,1659,yes,no,cellular,18,may,133,2,353,6,failure,no
38981,27,technician,married,tertiary,no,8,yes,yes,cellular,18,may,398,1,370,2,failure,no
38990,31,admin.,single,secondary,no,1374,yes,no,cellular,18,may,290,2,370,1,failure,no
38991,29,admin.,single,secondary,no,460,yes,no,cellular,18,may,191,2,357,6,success,no
38993,29,admin.,married,secondary,no,22171,yes,no,cellular,18,may,44,1,355,3,failure,no
38996,48,admin.,divorced,secondary,no,-480,no,no,cellular,18,may,380,2,355,1,failure,no
39000,33,admin.,married,secondary,no,48,yes,no,cellular,18,may,164,5,294,3,failure,no
39005,33,management,divorced,tertiary,no,47,no,no,cellular,18,may,47,3,178,3,failure,no
39006,58,blue-collar,married,secondary,no,1859,yes,no,cellular,18,may,277,2,264,5,failure,no
39008,33,technician,single,tertiary,no,8047,yes,no,cellular,18,may,202,1,263,13,failure,no
39020,32,admin.,married,secondary,no,97,yes,no,cellular,18,may,165,2,364,1,success,no
39022,30,management,married,tertiary,no,168,yes,no,cellular,18,may,229,2,355,1,failure,no
39024,23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,no
39031,45,admin.,divorced,secondary,no,2353,yes,no,cellular,18,may,435,7,74,3,success,no
39032,38,services,divorced,secondary,no,49,yes,no,cellular,18,may,43,1,367,2,success,no
39044,37,blue-collar,divorced,primary,no,117,yes,no,cellular,18,may,125,3,350,4,failure,no
39051,55,retired,divorced,tertiary,no,0,no,no,cellular,18,may,616,1,370,1,success,yes
39052,32,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,no
39059,32,admin.,single,secondary,no,3950,yes,no,cellular,18,may,232,1,178,1,success,no
39077,47,blue-collar,married,primary,no,2269,yes,no,cellular,18,may,132,1,279,2,failure,no
39080,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,1008,1,347,2,success,yes
39081,32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,no
39091,27,blue-collar,single,primary,no,409,yes,no,cellular,18,may,276,4,301,2,success,no
39092,29,technician,single,secondary,no,468,yes,no,cellular,18,may,37,1,370,3,failure,no
39096,29,services,single,secondary,no,40,yes,no,cellular,18,may,105,1,355,2,failure,no
39108,45,technician,divorced,secondary,no,-357,yes,yes,cellular,18,may,618,1,355,2,failure,yes
39111,27,technician,divorced,secondary,no,21,yes,no,cellular,18,may,336,1,356,1,failure,no
39112,53,blue-collar,married,primary,no,273,yes,no,cellular,18,may,248,1,279,2,failure,no
39116,21,student,single,tertiary,no,2764,yes,no,cellular,18,may,78,2,354,2,failure,no
39118,47,technician,married,secondary,no,536,yes,no,cellular,18,may,778,2,336,2,success,no
39119,39,services,single,primary,no,471,yes,no,cellular,18,may,61,4,362,1,failure,no
39124,26,blue-collar,single,secondary,no,154,yes,no,cellular,18,may,1010,2,356,2,failure,no
39128,34,entrepreneur,single,tertiary,no,1068,yes,no,cellular,18,may,46,6,378,2,failure,no
39130,34,admin.,single,tertiary,no,4254,yes,no,cellular,18,may,104,3,178,1,success,no
39132,44,admin.,divorced,secondary,no,777,yes,no,cellular,18,may,517,3,350,2,failure,no
39133,34,blue-collar,married,primary,no,392,yes,no,cellular,18,may,180,3,360,1,failure,no
39137,32,blue-collar,married,primary,no,-454,yes,yes,cellular,18,may,801,5,355,2,failure,yes
39142,44,admin.,married,secondary,no,429,yes,yes,cellular,18,may,35,3,349,32,failure,no
39152,28,management,single,secondary,no,1609,yes,no,cellular,18,may,98,2,315,3,failure,no
39158,44,technician,single,secondary,no,59,yes,no,cellular,18,may,9,4,341,19,failure,no
39161,27,admin.,single,primary,no,528,yes,yes,cellular,18,may,267,2,311,2,failure,no
39165,35,blue-collar,divorced,secondary,no,164,yes,no,cellular,18,may,11,5,364,13,failure,no
39168,38,admin.,single,secondary,no,1560,yes,no,cellular,18,may,9,2,178,3,failure,no
39174,30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,no
39177,54,retired,divorced,secondary,no,451,no,yes,cellular,18,may,42,4,280,5,failure,no
39179,28,technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no
39183,36,technician,single,secondary,no,23,yes,no,cellular,18,may,69,2,333,2,failure,no
39189,30,technician,single,secondary,no,778,yes,no,cellular,18,may,22,2,346,2,failure,no
39193,35,management,single,tertiary,no,-292,yes,no,cellular,18,may,166,2,272,6,failure,no
39208,29,entrepreneur,single,tertiary,no,219,yes,no,cellular,18,may,76,2,356,1,failure,no
39213,33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,may,732,2,291,5,failure,yes
39217,31,technician,single,tertiary,no,-241,yes,no,cellular,18,may,333,2,355,1,failure,no
39219,33,technician,single,secondary,no,1279,yes,no,cellular,18,may,239,2,349,3,success,no
39221,29,management,married,tertiary,no,318,yes,no,cellular,18,may,1434,2,356,4,failure,no
39222,37,admin.,single,secondary,no,16,no,no,cellular,18,may,488,5,336,2,failure,no
39223,34,blue-collar,married,secondary,no,355,yes,no,cellular,18,may,189,3,348,3,failure,no
39225,34,management,married,tertiary,no,1657,yes,no,cellular,18,may,566,2,356,4,failure,no
39231,35,admin.,single,secondary,no,181,yes,no,cellular,18,may,217,4,301,1,failure,no
39235,29,blue-collar,married,secondary,no,1958,yes,no,cellular,18,may,112,4,349,1,failure,no
39236,34,admin.,married,secondary,no,393,yes,no,cellular,18,may,222,4,355,1,failure,no
39237,59,retired,divorced,primary,no,47,yes,no,telephone,18,may,110,3,374,1,failure,no
39240,26,blue-collar,single,secondary,no,-350,yes,no,cellular,18,may,80,3,329,3,failure,no
39243,43,self-employed,married,secondary,no,487,yes,no,telephone,18,may,54,2,279,4,failure,no
39245,38,blue-collar,married,primary,no,5643,yes,no,cellular,18,may,106,2,362,1,failure,no
39249,45,admin.,married,secondary,no,14,no,yes,cellular,18,may,8,9,353,5,failure,no
39256,36,blue-collar,single,primary,no,90,yes,no,cellular,18,may,50,2,360,1,failure,no
39257,48,blue-collar,married,secondary,no,5306,yes,no,cellular,18,may,66,2,368,1,failure,no
39263,47,blue-collar,single,secondary,no,57,yes,no,cellular,18,may,72,3,369,4,failure,no
39264,29,admin.,single,secondary,no,596,yes,no,cellular,18,may,172,2,346,6,failure,no
39269,34,blue-collar,married,secondary,no,463,yes,no,cellular,18,may,11,11,360,4,failure,no
39270,26,blue-collar,married,primary,no,172,yes,no,cellular,18,may,410,3,354,3,failure,no
39271,34,technician,married,secondary,no,118,yes,no,cellular,18,may,53,4,262,2,failure,no
39282,39,technician,married,secondary,no,6,yes,no,cellular,18,may,122,3,357,4,failure,no
39294,31,entrepreneur,married,primary,no,-98,yes,no,cellular,18,may,9,3,362,7,failure,no
39300,31,unemployed,single,secondary,no,500,yes,no,cellular,18,may,184,2,350,2,failure,no
39308,27,technician,single,secondary,no,1842,yes,yes,cellular,18,may,687,2,300,1,failure,no
39312,40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure,no
39315,47,admin.,married,secondary,no,-121,yes,yes,cellular,18,may,167,4,314,4,failure,no
39317,49,admin.,single,secondary,no,1150,yes,no,cellular,18,may,126,2,355,1,failure,no
39321,40,management,married,tertiary,no,198,yes,no,cellular,18,may,214,5,364,8,failure,no
39332,46,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,failure,no
39341,38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,success,yes
39342,29,blue-collar,married,primary,no,79,yes,no,cellular,18,may,27,4,356,2,failure,no
39352,35,services,single,secondary,no,719,yes,no,cellular,18,may,1359,3,368,3,failure,yes
39356,38,technician,married,secondary,no,976,yes,no,cellular,18,may,32,8,308,3,success,no
39361,29,unemployed,single,tertiary,no,497,yes,no,cellular,18,may,642,3,298,6,success,yes
39364,46,management,single,tertiary,no,6651,no,no,cellular,22,may,114,1,60,1,failure,no
39365,42,blue-collar,married,secondary,no,366,yes,no,cellular,22,may,324,1,106,1,failure,yes
39366,45,admin.,divorced,secondary,no,397,yes,yes,cellular,22,may,582,1,95,2,success,yes
39370,32,technician,single,tertiary,no,1625,no,no,cellular,22,may,796,1,109,1,failure,yes
39377,33,management,married,tertiary,no,81,yes,no,cellular,22,may,104,1,186,1,failure,no
39381,30,management,married,tertiary,no,877,no,no,cellular,22,may,122,2,108,3,failure,no
39385,39,technician,married,secondary,no,2266,no,no,cellular,22,may,86,1,93,4,success,no
39389,37,admin.,married,secondary,no,1314,yes,no,cellular,22,may,74,1,14,9,failure,no
39390,49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,failure,no
39391,37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,6,failure,yes
39400,28,student,single,secondary,no,5916,no,no,cellular,22,may,259,1,63,5,failure,no
39401,39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,success,yes
39402,58,retired,divorced,primary,no,720,no,no,telephone,22,may,250,1,94,4,success,no
39407,43,services,married,secondary,no,2145,no,no,cellular,22,may,271,1,183,3,failure,yes
39409,39,management,married,tertiary,no,622,no,no,cellular,22,may,181,2,184,1,failure,no
39410,54,management,married,tertiary,no,511,no,no,cellular,22,may,264,2,94,3,failure,no
39413,26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94,1,success,yes
39415,44,technician,married,secondary,no,2981,yes,yes,cellular,22,may,106,1,101,2,failure,no
39418,27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,success,yes
39419,46,services,married,secondary,no,1381,yes,no,cellular,22,may,115,3,379,1,failure,no
39425,42,management,married,primary,no,5310,yes,no,cellular,22,may,545,2,186,1,success,yes
39426,28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,failure,no
39438,31,admin.,single,secondary,no,554,yes,no,cellular,25,may,97,3,103,2,failure,no
39440,43,admin.,single,secondary,no,733,yes,no,cellular,25,may,282,1,187,3,success,yes
39442,54,blue-collar,married,primary,no,258,no,no,telephone,25,may,86,1,88,1,failure,no
39452,33,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,1,failure,no
39456,60,retired,divorced,tertiary,no,439,no,yes,cellular,25,may,464,1,321,1,failure,yes
39465,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,yes
39472,36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,1,186,1,failure,yes
39476,28,technician,single,tertiary,no,0,yes,no,cellular,25,may,269,1,40,2,failure,yes
39481,56,retired,married,tertiary,no,281,no,no,cellular,25,may,185,1,83,2,success,no
39483,30,technician,single,secondary,no,156,yes,no,cellular,25,may,157,4,363,5,failure,no
39488,24,blue-collar,single,secondary,no,167,no,yes,cellular,25,may,288,1,96,2,success,yes
39491,38,management,married,tertiary,no,93,yes,no,cellular,25,may,74,1,272,4,failure,no
39496,30,admin.,married,secondary,no,1165,no,no,cellular,25,may,205,1,35,2,failure,no
39499,31,admin.,single,secondary,no,8626,no,no,cellular,25,may,159,1,111,1,failure,no
39502,37,management,married,tertiary,no,900,yes,no,cellular,25,may,116,1,18,3,failure,no
39503,39,management,married,tertiary,no,246,yes,no,cellular,25,may,217,1,306,8,failure,no
39505,38,admin.,married,secondary,no,755,yes,no,cellular,25,may,531,1,97,1,success,no
39510,33,management,married,secondary,no,369,no,no,cellular,25,may,115,2,103,1,success,no
39513,36,technician,married,tertiary,no,911,yes,yes,cellular,25,may,117,2,21,3,failure,yes
39515,31,technician,single,secondary,no,863,yes,no,cellular,25,may,166,3,111,6,failure,no
39517,29,admin.,married,tertiary,no,238,no,no,cellular,25,may,344,2,88,1,failure,yes
39518,54,unemployed,married,secondary,no,1561,no,no,cellular,25,may,352,3,186,2,failure,yes
39526,32,technician,single,tertiary,no,705,yes,no,cellular,25,may,414,2,35,4,failure,yes
39527,27,technician,single,tertiary,no,11862,no,no,telephone,25,may,281,5,101,1,success,no
39528,33,technician,single,tertiary,no,109,yes,yes,cellular,25,may,601,2,10,7,failure,yes
39529,40,blue-collar,married,primary,no,-310,yes,yes,cellular,26,may,133,2,363,5,failure,no
39530,48,management,single,tertiary,no,5689,no,no,cellular,26,may,527,2,103,1,success,no
39533,32,management,married,tertiary,no,937,no,no,cellular,26,may,61,1,190,1,failure,no
39535,40,management,married,secondary,no,363,yes,yes,cellular,26,may,135,1,104,2,failure,no
39536,24,student,single,secondary,no,23878,no,no,cellular,26,may,133,1,97,1,success,yes
39537,35,blue-collar,single,secondary,no,142,yes,no,cellular,26,may,293,2,19,3,failure,no
39538,42,technician,married,secondary,no,1066,no,no,cellular,26,may,125,1,104,3,success,no
39542,32,technician,single,tertiary,no,2340,no,no,cellular,26,may,94,1,97,2,success,no
39546,30,technician,single,tertiary,no,411,no,no,cellular,26,may,111,1,35,1,failure,no
